RNUM,MEDIATITLE,PLACENAME,ADDRESS
6108,마인,백석대학교,(31065)충청남도 천안시 동남구 백석대학로 1-11
6140,역도요정 김복주,이월드,(42666)대구광역시 달서구 두류공원로 200
6144,역도요정 김복주,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
6168,별에서 온 그대,통도환타지아,(50502)경상남도 양산시 하북면 통도7길 68
6179,역도요정 김복주,옥순봉,(27219)충청북도 제천시 수산면 옥순봉로 342
6209,로망스,여좌천,(51695)경상남도 창원시 진해구 여좌동 217
6213,마이 프린세스,베어트리파크,(30009)세종특별자치시 전동면 신송로 217
6228,루갈,김천 한국보건대 (폐교),(39504)경상북도 김천시 어모면 옥율1길 94
6234,마이 시크릿 호텔,포레스트 리솜,(27105)충청북도 제천시 백운면 금봉로 365
6243,마녀식당으로 오세요,시크릿블루베이커리카페,(24756)강원도 고성군 토성면 아야진북길 31-6
6249,마이 걸,롯데호텔 제주,(63535)제주특별자치도 서귀포시 중문관광로72번길 35
6251,로봇이 아니야,성흥산 사랑나무,(33219)충청남도 부여군 임천면 성흥로97번길 167
6260,마우스,장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
6277,마이 네임,파도리해수욕장,(32124)충청남도 태안군 소원면 파도길 63-12
6282,마인,세이지우드 홍천,(25160)강원도 홍천군 두촌면 광석로 898-160
6292,인간수업,반야사,(33020)충청남도 논산시 가야곡면 삼전길 104
6293,펜트하우스 2,선문대학교 아산캠퍼스,(31460)충청남도 아산시 탕정면 선문로221번길 70
6294,펜트하우스 3,오크밸리 리조트,(26357)강원도 원주시 지정면 오크밸리1길 66
6295,펜트하우스 3,직탕폭포,(24023)강원도 철원군 동송읍 장흥리 336-1
6301,펜트하우스 3,부산역,(48760)부산광역시 동구 중앙대로 206
6334,알고있지만,국립 안동대학교,(36729)경상북도 안동시 경동로 1375
6385,나빌레라,합천 영상 테마파크,(50215)경상남도 합천군 용주면 합천호수로 757
6394,꽃보다 남자,아난티 남해,(52433)경상남도 남해군 남면 남서대로1179번길 40-109
6395,꽃보다 남자,그랜드머큐어앰배서더 창원,(51408)경상남도 창원시 성산구 원이대로 332
6455,날 녹여주오,계명대학교 성서캠퍼스,(42601)대구광역시 달서구 달구벌대로 1095
6464,꽃보다 남자,계명대학교 대명캠퍼스,(42403)대구광역시 남구 명덕로 104
6476,날 녹여주오,계명대학교 대명캠퍼스,(42403)대구광역시 남구 명덕로 104
6521,내게 거짓말을 해봐,베어트리파크,(30009)세종특별자치시 전동면 신송로 217
6596,병원선,창원경상대학교병원,(51472)경상남도 창원시 성산구 삼정자로 11 창원경상대학교병원
6597,병원선,외도 보타니아,(53329)경상남도 거제시 일운면 외도길 17
6609,날씨가 좋으면 찾아가겠어요,예미역,(26142)강원도 정선군 신동읍 함백로 55
6619,나의 해방일지,성환역,(31011)충청남도 천안시 서북구 성환읍 성환1로 237-5
6627,날씨가 좋으면 찾아가겠어요,중앙서점,(26236)강원도 영월군 영월읍 하송안길 112
6628,날씨가 좋으면 찾아가겠어요,도천마을,(26204)강원도 영월군 주천면 도천리 625
6629,날씨가 좋으면 찾아가겠어요,주천강 섶다리,(26202)강원도 영월군 주천면 판운리 479
6645,날씨가 좋으면 찾아가겠어요,제장마을,(26136)강원도 정선군 신동읍 제장길 1-38
6649,내 뒤에 테리우스,어쩌다어달,(25708)강원도 동해시 일출로 309
6650,내 뒤에 테리우스,춘천대교,(24238)강원도 춘천시 근화동 609
6658,날씨가 좋으면 찾아가겠어요,환벽정,충청북도 괴산군 칠성면 사은리
6704,꽃보다 남자,휘닉스제주 섭지코지,(63642)제주특별자치도 서귀포시 성산읍 섭지코지로 107
6705,꽃보다 남자,씨에스호텔앤리조트,(63547)제주특별자치도 서귀포시 중문관광로 196
6711,김비서가 왜 그럴까,해송과바다,(32121)충청남도 태안군 소원면 송의로 827
6712,나빌레라,당진문예의전당,(31774)충청남도 당진시 무수동2길 25-21
6713,나의 나라,반곡지,(38571)경상북도 경산시 남산면 반곡리 246
6714,나의 나라,오봉산 마당바위,경상북도 경주시 서면 천촌리
6739,꽃보다 남자,담양레이나CC,(57351)전라남도 담양군 담양읍 깊은실길 169
6748,날씨가 좋으면 찾아가겠어요,영월군청,(26235)강원도 영월군 영월읍 하송로 64
6750,날씨가 좋으면 찾아가겠어요,도원경로당,(26201)강원도 영월군 무릉도원면 도원안길 19-1
6751,날씨가 좋으면 찾아가겠어요,도원운학로,(26201)강원도 영월군 무릉도원면 도원운학로 255-9
6753,나의 나라,성흥산 사랑나무,(33219)충청남도 부여군 임천면 성흥로97번길 167
6754,나의 나라,나주영상테마파크,(58289)전라남도 나주시 공산면 덕음로 450
6755,나의 나라,궁남지,(33165)충청남도 부여군 부여읍 궁남로 52
6759,나의 나라,영주 무섬마을,(36173)경상북도 영주시 문수면 무섬로 238-2
6767,꽃보다 남자,독립기념관,충청남도 천안시 동남구 목천읍 삼방로 95
6768,나 홀로 그대,알로하서프,(25633)강원도 강릉시 옥계면 헌화로 221-4
6779,남자친구,심곡항,(25632)강원도 강릉시 강동면 심곡리 157-1
6783,나의 아저씨,회동 솔향 캠핑장,강원도 정선군 정선읍 기리왕산로 570-5
6790,나의 해방일지,와이블랙 성환점,(31011)충청남도 천안시 서북구 성환읍 성환1로 237-1
6793,김비서가 왜 그럴까,정다운연탄구이,(31551)충청남도 아산시 도고면 기곡로84번길 26-8
6800,낭만닥터 김사부 2,계명대학교 성서캠퍼스,(42601)대구광역시 달서구 달구벌대로 1095
6824,연애의 발견,남이섬,(24464)강원도 춘천시 남산면 남이섬길 1
6860,연애의 발견,연화도 출렁다리,(53101)경상남도 통영시 욕지면 연화리 산2
6872,보이스2,대전 도시철도 1호선 정부청사역,대전광역시 서구 한밭대로 744
6873,보이스2,국립대전현충원,(34151)대전광역시 유성구 현충원로 251
7378,별에서 온 그대,장사도 해상공원 까멜리아,(53094)경상남도 통영시 한산면 장사도길 55
7713,갯마을 차차차,사방기념공원,(37530)경상북도 포항시 북구 흥해읍 해안로 1801
7714,갯마을 차차차,청하5일장,(37515)경상북도 포항시 북구 청하면 청하로200번길 6
7715,갯마을 차차차,석병1리방파제,(37930)경상북도 포항시 남구 구룡포읍 석병리 745-2
7739,개와 늑대의 시간,스플라스 리솜,(32406)충청남도 예산군 덕산면 온천단지3로 45-7
8140,스카이캐슬,분덕스,(24466)강원도 춘천시 남산면 충효로 94
8141,스카이캐슬,소노펠리체 빌리지 비발디파크,(25101)강원도 홍천군 서면 한치골길 541-123
8177,스물다섯 스물하나,한벽굴,전라북도 전주시 완산구 교동
8283,라이브,중앙 경찰학교,(27495)충청북도 충주시 수안보면 수회리로 138
8566,라이프 온 마스,국립해양박물관,(49111)부산광역시 영도구 해양로301번길 45
8567,라이프 온 마스,양다방,(49038)부산광역시 영도구 대평로 49
8568,라이프 온 마스,낙동강 하구 을숙도,(49435)부산광역시 사하구 낙동남로 1240
8569,또! 오해영,낙산 해수욕장,(25009)강원도 양양군 강현면 해맞이길 59
8585,라이프 온 마스,감천문화마을,(49368)부산광역시 사하구 감내2로 203
8586,라이프 온 마스,아홉산숲,(46050)부산광역시 기장군 철마면 웅천리 520-10
8587,라이프 온 마스,대전 근현대사 전시관,(34863)대전광역시 중구 중앙로 101
8588,라이프 온 마스,양산종합운동장,(50619)경상남도 양산시 양산대로 849
8594,라이프 온 마스,덕하역 구역사,(44984)울산광역시 울주군 청량읍 덕하로 269-5
8618,또! 오해영,신성리 갈대밭,(33625)충청남도 서천군 한산면 신성리 125-1
9313,김비서가 왜 그럴까,앞산공원 전망대,대구광역시 남구 대명동 산227-4
9323,김비서가 왜 그럴까,3.1운동계단,(41931)대구광역시 중구 동산동 881-3
9324,김비서가 왜 그럴까,서문시장,(41926)대구광역시 중구 큰장로26길 45 서문시장
9393,여름 향기,명봉역,(59444)전라남도 보성군 노동면 예재로 384
9571,그 해 우리는,온빛자연휴양림,(33026)충청남도 논산시 벌곡면 황룡재로 480-113
9574,그 해 우리는,전주대학교,(55069)전라북도 전주시 완산구 천잠로 303
9594,그 해 우리는,천북 보리밭,(33402)충청남도 보령시 천북면 하만리 176-6
9704,유미의 세포들,카페 인어,(63024)제주특별자치도 제주시 한림읍 한림해안로 584
