RNUM,MEDIATITLE,PLACENAME,ADDRESS
2665,"서류상 아빠",바람뜰,"(10861)경기도 파주시 탄현면 법흥로 100-1"
2666,"왜 오수재인가","노량진로26길 아파트","(06908)서울특별시 동작구 노량진로28길 48-26"
2667,"왜 오수재인가",서울국립현충원,"(06984)서울특별시 동작구 현충로 210"
2668,"왜 오수재인가",마포진짜원조최대포본점,"(04213)서울특별시 마포구 마포대로 112-4"
2669,"왜 오수재인가",SBS프리즘타워,"(03926)서울특별시 마포구 상암산로 82"
2670,"왜 오수재인가",야식포차,"(03707)서울특별시 서대문구 성산로 337"
2671,"왜 오수재인가",판자집,"(03779)서울특별시 서대문구 연세로2길 29"
2672,"왜 오수재인가",도림로126길,"(07299)서울특별시 영등포구 도림로126길 1"
2673,힐러,스타시티몰,"(05065)서울특별시 광진구 아차산로 272"
2674,힐러,겸재정선미술관,"(07522)서울특별시 강서구 양천로47길 36"
2675,"왜 오수재인가","공찬 자취방","(06908)서울특별시 동작구 노량진로28길 48-26"
2676,"초면에 사랑합니다","용인 대장금 파크","(17182)경기도 용인시 처인구 백암면 용천드라마길 25"
2677,"초면에 사랑합니다","폴라데이 캠핑장","(11152)경기도 포천시 군내면 선정비로 58"
2678,"초면에 사랑합니다",청려수련원,"(18465)경기도 화성시 풀무골로110번길 69"
2679,"초면에 사랑합니다",루카511,"(06010)서울특별시 강남구 도산대로81길 40"
2680,"초면에 사랑합니다","퀸즈파크 청담점","(06014)서울특별시 강남구 압구정로60길 22"
2681,"초면에 사랑합니다",마쯔가제,"(06164)서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어 3층"
2682,"초면에 사랑합니다",성미산로23길,"서울특별시 마포구 성미산로23길"
2683,"초면에 사랑합니다",디토,"(06668)서울특별시 서초구 명달로 94"
2684,"초면에 사랑합니다",미쓰윤,"(06754)서울특별시 서초구 양재천로17길 3"
2685,"초면에 사랑합니다","홍익대부속중고등학교입구 정류장","서울특별시 성북구 성북동 홍익대부속중고등학교입구 정류장"
2686,흑기사,이화정동빌딩,"(04518)서울특별시 중구 정동길 17"
2687,흑기사,중림동약현성당,"(04506)서울특별시 중구 청파로 447-1"
2688,흑기사,"CGV 명동역 씨네라이브러리","(04536)서울특별시 중구 퇴계로 123"
2689,흑기사,인천국제공항,"(22382)인천광역시 중구 공항로 272"
2690,흑기사,인천개항박물관,"(22314)인천광역시 중구 신포로23번길 89"
2691,힐러,청아공원기독교전용관,"(10252)경기도 고양시 일산동구 은마길 129"
2692,힐러,"S.T. Dupont","(06011)서울특별시 강남구 압구정로 461"
2693,"왜 오수재인가",도림로128가길,"(07299)서울특별시 영등포구 도림로128가길 16"
2694,"왜 오수재인가",서강대교,"서울특별시 영등포구 여의도동 서강대교"
2695,"왜 오수재인가",동작대교,"서울특별시 용산구 이촌동 동작대교"
2696,"힘쎈여자 도봉순",서울랜드,"(13829)경기도 과천시 광명로 181"
2697,"힘쎈여자 도봉순","현대프리미엄아울렛 김포점","(10135)경기도 김포시 고촌읍 아라육로152번길 100"
2698,"힘쎈여자 도봉순","엔씨소프트 R&D센터","(13494)경기도 성남시 분당구 대왕판교로644번길 12"
2699,"서른, 아홉",스퀘어루트,"(24744)강원도 고성군 죽왕면 가향길 2-7"
2700,"서른, 아홉",바바라플라워카페,"(10402)경기도 고양시 일산동구 중앙로1261번길 55"
2701,"서른, 아홉",분당메모리얼파크,"경기도 서남시 분당구새나리로 79"
2702,"서른, 아홉","롯데백화점 동탄점","(18478)경기도 화성시 동탄역로 160"
2703,"서른, 아홉","놋토 갤러리숍 1호점","(06033)서울특별시 강남구 도산대로17길 29"
2704,"서른, 아홉",봉은사,"(06087)서울특별시 강남구 봉은사로 531"
2705,"서른, 아홉",디벙크,"(04072)서울특별시 마포구 성지1길 30 지하 2층"
2706,"서른, 아홉",월드컵로10길,"(04003)서울특별시 마포구 월드컵로10길 48"
2707,"서른, 아홉","이 마스","(04003)서울특별시 마포구 월드컵로12길 53"
2708,"서른, 아홉",월드컵북로54길,"(03924)서울특별시 마포구 월드컵북로54길 25 상암DMC 푸르지오시티"
2709,"서른, 아홉",블룸팔레트,"(03921)서울특별시 마포구 월드컵북로60길 13"
2710,"서른, 아홉","엔제리너스 석촌호수DI점","(05610)서울특별시 송파구 석촌호수로 224"
2711,"왜 오수재인가","JW메리어트 동대문스퀘어서울","(03198)서울특별시 종로구 청계천로 279"
2712,"왜 오수재인가","익산 교도소 세트장","(54505)전라북도 익산시 성당면 함낭로 207"
2713,"왜그래 풍상씨",아다마스253,"(10859)경기도 파주시 탄현면 헤이리마을길 47"
2714,"힘쎈여자 도봉순","쏠비치 양양","(25042)강원도 양양군 손양면 선사유적로 678"
2715,"힘쎈여자 도봉순","대포항 등대","강원도 속초시 대포항 등대"
2716,"왜 오수재인가",포시즌스호텔,"(03183)서울특별시 종로구 새문안로 97"
2717,"초면에 사랑합니다","세븐일레븐 성북홍익점","(02835)서울특별시 성북구 성북로 66"
2718,"초면에 사랑합니다",롯데월드몰,"(05551)서울특별시 송파구 올림픽로 300"
2719,"초면에 사랑합니다","한강 공원 여의도 지구","(07337)서울특별시 영등포구 여의동로 290"
2720,"초면에 사랑합니다","서울마리나 클럽&요트","(07231)서울특별시 영등포구 여의서로 160"
2721,"초면에 사랑합니다",더백푸드트럭,"(04328)서울특별시 용산구 신흥로20길 45-1"
2722,"초면에 사랑합니다",낙산공원,"(03085)서울특별시 종로구 낙산길 41"
2723,"초면에 사랑합니다",윤보선길,"서울특별시 종로구 윤보선길"
2724,"초면에 사랑합니다",보뜨,"(03060)서울특별시 종로구 윤보선길 28"
2725,"초면에 사랑합니다","조옥당 약수본점","(04607)서울특별시 중구 동호로12길 39"
2726,"초면에 사랑합니다","시청앞.덕수궁 정류장","(04519)서울특별시 중구 세종대로 99"
2727,"초면에 사랑합니다",서울광장,"서울특별시 중구 태평로1가 54-3"
2728,힐러,달링키친,"서울특별시 특별시 강남구 언주로 126길 25"
2729,힐러,청남대,"(28210)충청북도 청주시 상당구 문의면 청남대길 646"
2730,힐러,서문교,"충청북도 청주시 서원구 사직동"
2731,힐러,s459,"(28637)충청북도 청주시 서원구 서부로 1436"
2732,힐러,"운보의 집","(28149)충청북도 청주시 청원구 내수읍 형동2길 92-41"
2733,힐러,청주첨단문화산업단지,"(28501)충청북도 청주시 청원구 상당로 314 청주첨단문화산업단지"
2734,"왜 오수재인가",마들원,"(01806)서울특별시 노원구 공릉로62길 27-11"
2735,"왜 오수재인가","그랜드 워커힐 서울","(04963)서울특별시 광진구 워커힐로 177"
2736,흑기사,종로타워,"(03161)서울특별시 종로구 종로 51"
2737,흑기사,거북이슈퍼,"(03133)서울특별시 종로구 수표로28길 17-25"
2738,흑기사,카페로쏘,"(03054)서울특별시 종로구 삼청로 81-12"
2739,흑기사,북촌로11가길,"서울특별시 종로구 북촌로11가길"
2740,흑기사,김형태가옥,"(03052)서울특별시 종로구 북촌로 67-4"
2741,흑기사,돈화문로11다길,"서울특별시 종로구 돈화문로11다길"
2742,"왜 오수재인가","단국대학교 죽전캠퍼스","(16890)경기도 용인시 수지구 죽전로 152"
2743,"왜 오수재인가","미메시스 아트 뮤지엄","(10880)경기도 파주시 문발동 253"
2744,"왜 오수재인가",화이트블럭,"(10859)경기도 파주시 탄현면 헤이리마을길 72"
2745,"왜 오수재인가",조이마당스튜디오,"(10838)경기도 파주시 파주읍 봉서산로 243"
2746,흑기사,학림,"(03079)서울특별시 종로구 대학로 119 2층"
2747,흑기사,계동길,"서울특별시 종로구 계동길"
2748,흑기사,"쌍대포소금구이 본점","(04309)서울특별시 용산구 청파로 291"
2749,흑기사,"남산 야외식물원","(04340)서울특별시 용산구 소월로 323"
2750,"초면에 사랑합니다","쉴낙원 김포장례식장","(10117)경기도 김포시 승가로58번길 7"
2751,"초면에 사랑합니다",서울랜드,"(13829)경기도 과천시 광명로 181"
2752,"초면에 사랑합니다",유리트리트,"(25103)강원도 홍천군 서면 한서로 1468-55"
2753,흑기사,마고,"(03057)서울특별시 종로구 창덕궁길 49"
2754,흑기사,"천주교 서울대교구 주교좌명동대성당","(04537)서울특별시 중구 명동길 74"
2755,"왜 오수재인가",뚝섬한강공원,"서울특별시 광진구 강변북로 139"
2756,"왜 오수재인가",김포국제공항,"(07505)서울특별시 강서구 하늘길 112"
2757,"왜 오수재인가",마쯔가제,"(06164)서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어 3층"
2758,"왜 오수재인가",파르나스타워,"(06164)서울특별시 강남구 테헤란로 521"
2759,"왜 오수재인가",코엑스,"(06164)서울특별시 강남구 영동대로 513"
2760,"왜 오수재인가","임피리얼팰리스 서울","(06098)서울특별시 강남구 언주로 640"
2761,"왜 오수재인가",엠빌딩,"(06107)서울특별시 강남구 논현로 626"
2762,"왜 오수재인가","이구펍 4호점/29펍 4호점","(06123)서울특별시 강남구 강남대로110길 14"
2763,"왜 오수재인가","계명대학교 대명캠퍼스","(42403)대구광역시 남구 명덕로 104"
2764,"왕이 된 남자","성흥산 사랑나무","(33219)충청남도 부여군 임천면 성흥로97번길 167"
2765,"왜 오수재인가",강남1984,"(24376)강원도 춘천시 남춘로36번길 8"
2766,"왜 오수재인가","리븐델 게스트하우스","(12456)경기도 가평군 청평면 고재길 262-46"
2767,어바웃타임,화이트블럭,"(10859)경기도 파주시 탄현면 헤이리마을길 72"
2768,"저녁 같이 드실래요",지중해마을,"(31456)충청남도 아산시 탕정면 탕정면로8번길 55-7"
2769,저스티스,서울중앙지방법원,"(06594)서울특별시 서초구 서초중앙로 157"
2770,저스티스,"장흥교도소 세트장","(59319)전라남도 장흥군 장흥읍 원도리 191"
2771,"전설의 고향",광한루원,"(55776)전라북도 남원시 요천로 1447"
2772,"전설의 마녀",한국종합인재개발원,"(12458)경기도 가평군 청평면 북한강로1636번길 36-6"
2773,"전설의 마녀",HW컨벤션센터,"(03021)서울특별시 종로구 자하문로 255"
2774,"전설의 마녀","서울 평창동 맨션 566-22","(03002)서울특별시 종로구 평창동 566-22"
2775,"전설의 마녀","오크우드프리미어 인천","(21998)인천광역시 연수구 컨벤시아대로 165"
2776,"전설의 마녀",제주국제공항,"(63115)제주특별자치도 제주시 공항로 2"
2777,"전설의 셔틀",인천보건고등학교,"(22805)인천광역시 서구 서달로 58-16"
2778,"하늘에서 내리는 일억개의 별","서울마리나 클럽&요트","(07231)서울특별시 영등포구 여의서로 160"
2779,"하늘에서 내리는 일억개의 별",N서울타워,"(04340)서울특별시 용산구 남산공원길 105"
2780,"하늘에서 내리는 일억개의 별","서울한양도성 서울성곽길 남산(목멱산)구간","(04635)서울특별시 중구 남창동 205-179"
2781,"하늘에서 내리는 일억개의 별",라비두스,"(04622)서울특별시 중구 필동로5길 7"
2782,"하늘에서 내리는 일억개의 별","오크우드프리미어 인천","(21998)인천광역시 연수구 컨벤시아대로 165"
2783,"하백의 신부 2017","대관령 양떼목장","(25342)강원도 평창군 대관령면 대관령마루길 483-32"
2784,"하백의 신부 2017",크랙킨,"(10359)경기도 고양시 일산동구 무궁화로141번길 8-8"
2785,"하백의 신부 2017",광교푸르지오월드스퀘어,"(16507)경기도 수원시 영통구 센트럴타운로 107"
2786,"저녁 같이 드실래요",김녕해수욕장,"(63357)제주특별자치도 제주시 구좌읍 해맞이해안로 7-6"
2787,어바웃타임,뷰티앤뷰빌딩,"(03988)서울특별시 마포구 연남로 29"
2788,"시크릿 부티크",더힐하우스,"(12575)경기도 양평군 강하면 강남로 489"
2789,"시크릿 부티크",도장포방파제,"경상남도 거제시 남부면 갈곶리 도장포방파제"
2790,"시크릿 부티크",바람의언덕,"(53334)경상남도 거제시 남부면 갈곶리 산 14-47 도장포마을"
2791,"시크릿 부티크",그레이스케일커피,"(06128)서울특별시 강남구 강남대로102길 38"
2792,"시크릿 부티크",엘빈에비뉴라운지,"(06134)서울특별시 강남구 강남대로92길 13"
2793,"시크릿 부티크",루카511,"(06010)서울특별시 강남구 도산대로81길 40"
2794,"시크릿 부티크",봉은사역,"서울특별시 강남구 봉은사로 601"
2795,"시크릿 부티크","노량진로26길 아파트","(06908)서울특별시 동작구 노량진로28길 48-26"
2796,"시크릿 부티크",반포대교,"서울특별시 서초구 반포동 반포대교"
2797,"시크릿 부티크","콘래드 서울 호텔","(07326)서울특별시 영등포구 국제금융로 10 서울 국제금융 센터"
2798,어바웃타임,크랙킨,"(10359)경기도 고양시 일산동구 무궁화로141번길 8-8"
2799,어바웃타임,"경기영어마을 파주캠퍼스","(10859)경기도 파주시 탄현면 얼음실로 40"
2800,어바웃타임,파머스테이블,"(10859)경기도 파주시 탄현면 헤이리마을길 59-77"
2801,"하백의 신부 2017",서울어린이대공원,"(04991)서울특별시 광진구 능동 18"
2802,어바웃타임,"CGV 압구정점","(06022)서울특별시 강남구 신사동 602"
2803,어바웃타임,"투썸플레이스 세관사거리점","(06053)서울특별시 강남구 언주로 703"
2804,어바웃타임,"경희대학교 서울캠퍼스","(02447)서울특별시 동대문구 경희대로 26"
2805,어바웃타임,콜린,"(04048)서울특별시 마포구 어울마당로 45"
2806,"하백의 신부 2017",에버랜드,"(17023)경기도 용인시 처인구 포곡읍 에버랜드로 199"
2807,"하백의 신부 2017",파머스테이블,"(10859)경기도 파주시 탄현면 헤이리마을길 59-77"
2808,XX,더리버,"(04428)서울특별시 용산구 용산동6가 451"
2809,"시크릿 부티크","스탠다드 스퀘어","(22001)인천광역시 연수구 컨벤시아대로 50"
2810,"시크릿 부티크","경원재 앰배서더 인천","(22004)인천광역시 연수구 테크노파크로 200"
2811,어바웃타임,"라비르귈 스파","(06589)서울특별시 서초구 동광로 46길 4"
2812,어바웃타임,반포대교,"서울특별시 서초구 반포동 반포대교"
2813,어바웃타임,세빛섬,"서울특별시 서초구 올림픽대로 683"
2814,어바웃타임,"마로니에 공원","(03087)서울특별시 종로구 대학로 104"
2815,어바웃타임,"국립현대미술관 서울","(03062)서울특별시 종로구 삼청로 30"
2816,어바웃타임,국립민속박물관,"(03045)서울특별시 종로구 삼청로 37"
2817,어바웃타임,"JCC 아트센터","(03076)서울특별시 종로구 창경궁로35길 29"
2818,어바웃타임,"가톨릭관동대학교 국제성모병원","(22711)인천광역시 서구 심곡로100번길 25"
2819,어바웃타임,"경원재 앰배서더 인천","(22004)인천광역시 연수구 테크노파크로 200"
2820,어바웃타임,인천국제공항,"(22382)인천광역시 중구 공항로 272"
2821,어비스,일산문화광장,"(10402)경기도 고양시 일산동구 중앙로 1271-4"
2822,"전설의 셔틀",송도고등학교,"(21955)인천광역시 연수구 독배로 91"
2823,전우치,나주영상테마파크,"(58289)전라남도 나주시 공산면 덕음로 450"
2824,"하백의 신부 2017","아난티 코브","(46083)부산광역시 기장군 기장읍 기장해안로 268-31"
2825,"하백의 신부 2017",엘빈에비뉴라운지,"(06134)서울특별시 강남구 강남대로92길 13"
2826,"하백의 신부 2017",삼성리,"(06165)서울특별시 강남구 봉은사로86길 28"
2827,"시크릿 부티크",G타워,"(22004)인천광역시 연수구 아트센터대로 175"
2828,"시크릿 부티크","트리플 스트리트","(21984)인천광역시 연수구 송도과학로16번길 33-1"
2829,XX,천광성결교회,"(22821)인천광역시 서구 장고개로 272 2층 천광교회"
2830,"You Raise Me Up (유 레이즈 미 업)","대관령 양떼목장","(25342)강원도 평창군 대관령면 대관령마루길 483-32"
2831,"You Raise Me Up (유 레이즈 미 업)",모쿠슈라,"(10859)경기도 파주시 탄현면 헤이리마을길 54"
2832,"You Raise Me Up (유 레이즈 미 업)",바빌리안테이블,"(06018)서울특별시 강남구 압구정로46길 5-2"
2833,"You Raise Me Up (유 레이즈 미 업)",피서수퍼,"(01016)서울특별시 강북구 4.19로 95"
2834,"You Raise Me Up (유 레이즈 미 업)",더달다,"(01016)서울특별시 강북구 4.19로21길 18"
2835,"You Raise Me Up (유 레이즈 미 업)","도용식의 집","(01015)서울특별시 강북구 인수봉로75길 76"
2836,"You Raise Me Up (유 레이즈 미 업)","서울마리나 클럽&요트","(07231)서울특별시 영등포구 여의서로 160"
2837,"You Raise Me Up (유 레이즈 미 업)",한강대교,"서울특별시 용산구 이촌동 한강대교"
2838,"You Raise Me Up (유 레이즈 미 업)","해밀톤 호텔별관","(04350)서울특별시 용산구 이태원로27가길 26"
2839,"You Raise Me Up (유 레이즈 미 업)",북촌로5가길,"(03053)서울특별시 종로구 북촌로5가길 12-7"
2840,"시크릿 부티크","이촌 한강공원","서울특별시 용산구 서빙고동 287-4"
2841,"시크릿 부티크",이촌로29길,"서울특별시 용산구 이촌로29길"
2842,"시크릿 부티크","쌍대포소금구이 본점","(04309)서울특별시 용산구 청파로 291"
2843,"시크릿 부티크",서울드래곤시티,"(04372)서울특별시 용산구 청파로20길 95"
2844,"시크릿 부티크",시우식당,"(03041)서울특별시 종로구 필운대로 18"
2845,"시크릿 부티크","스테이트 타워 남산","(04631)서울특별시 중구 퇴계로 100"
2846,"시크릿 부티크",대룡시장,"(23002)인천광역시 강화군 교동면 대룡리 1103-11"
2847,"시크릿 부티크","미리내 성지","(17500)경기도 안성시 양성면 미리내성지로 420"
2848,"하늘에서 내리는 일억개의 별",반포대교,"서울특별시 서초구 반포동 반포대교"
2849,"W (더블유)",국회의사당역,"서울특별시 영등포구 국회대로 758"
2850,"W (더블유)","미니스톱 대방점","(06953)서울특별시 동작구 상도로 69"
2851,"W (더블유)",강동아트센터.강동경희대병원,"서울특별시 강동구 명일2동 강동아트센터.강동경희대병원 정류장"
2852,"W (더블유)",강동경희대학교병원,"(05278)서울특별시 강동구 동남로 892"
2853,"W (더블유)",센터필드WEST,"(06142)서울특별시 강남구 테헤란로 231"
2854,"W (더블유)",쎄레알카페,"(10861)경기도 파주시 탄현면 약산골길 91-21"
2855,"하늘에서 내리는 일억개의 별",라크라센타,"(07295)서울특별시 영등포구 문래로 92-5"
2856,"시크릿 가든","롯데호텔 제주","(63535)제주특별자치도 서귀포시 중문관광로72번길 35"
2857,"하늘에서 내리는 일억개의 별","일레븐나인 엔터테인먼트","(03992)서울특별시 마포구 동교로23길 26"
2858,"하늘에서 내리는 일억개의 별",잠실대교,"서울특별시 광진구 자양동 574-1"
2859,"하늘에서 내리는 일억개의 별",베라짜노,"(06014)서울특별시 강남구 도산대로57길 13-2"
2860,"하늘에서 내리는 일억개의 별",앤드트리메타,"(06019)서울특별시 강남구 도산대로51길 19"
2861,"하늘에서 내리는 일억개의 별","미리내 성지","(17500)경기도 안성시 양성면 미리내성지로 420"
2862,"하늘에서 내리는 일억개의 별",일산호수공원,"(10400)경기도 고양시 일산동구 호수로 731"
2863,"하나뿐인 사람만",프라움레스토랑,"(12270)경기도 남양주시 와부읍 경강로 756"
2864,"하나뿐인 내편","장흥교도소 세트장","(59319)전라남도 장흥군 장흥읍 원도리 191"
2865,"하나뿐인 내편",중림동약현성당,"(04506)서울특별시 중구 청파로 447-1"
2866,"저녁 같이 드실래요",제주국제공항,"(63115)제주특별자치도 제주시 공항로 2"
2867,"저녁 같이 드실래요",노량진로,"서울특별시 동작구 노량진로"
2868,"저녁 같이 드실래요",메디테리움,"(10881)경기도 파주시 회동길 338"
2869,"저녁 같이 드실래요",라플란드,"(10883)경기도 파주시 돌곶이길 178-3"
2870,"저녁 같이 드실래요",바바라플라워카페,"(10402)경기도 고양시 일산동구 중앙로1261번길 55"
2871,"저녁 같이 드실래요",라페스타,"(10401)경기도 고양시 일산동구 중앙로 1305-56"
2872,"저녁 같이 드실래요","일산 비버리 힐스","경기도 고양시 일산동구 강송로218번길?40"
2873,"저녁 같이 드실래요",훼릭스,"(10480)경기도 고양시 덕양구 고양대로 1624"
2874,저글러스,연미스튜디오,"(55100)전라북도 전주시 완산구 팔달로 22-2"
2875,어바웃타임,레오네,"(10406)경기도 고양시 일산동구 경의로 461"
2876,어바웃타임,춘천대교,"(24238)강원도 춘천시 근화동 609"
2877,"W (더블유)",오피시아빌딩,"(03186)서울특별시 종로구 새문안로 92"
2878,"W (더블유)",포시즌스호텔,"(03183)서울특별시 종로구 새문안로 97"
2879,어바웃타임,"뮤지엄 산","(26357)강원도 원주시 지정면 오크밸리2길 260"
2880,어바웃타임,원주세브란스기독병원,"(26426)강원도 원주시 일산로 20"
2881,어느날,"장흥교도소 세트장","(59319)전라남도 장흥군 장흥읍 원도리 191"
2882,어느날,계성빌딩,"서울특별시 중구 수표로 118"
2883,어느날,동호로17길,"(04603)서울특별시 중구 동호로17길 121"
2884,어느날,"한강 공원 여의도 지구","(07337)서울특별시 영등포구 여의동로 290"
2885,어느날,제일빌딩,"(07230)서울특별시 영등포구 버드나루로 84"
2886,어느날,서강8경,"(04081)서울특별시 마포구 토정로 128 8층"
2887,어느날,"서울 본동 단독주택","(06908)서울특별시 동작구 노량진로32길 78"
2888,"시크릿 부티크","아소산 일산본점","(10411)경기도 고양시 일산동구 정발산로 128"
2889,"시크릿 가든","포레스트 리솜","(27105)충청북도 제천시 백운면 금봉로 365"
2890,"시크릿 가든","경기영어마을 파주캠퍼스","(10859)경기도 파주시 탄현면 얼음실로 40"
2891,"시크릿 가든",서울액션스쿨,"(10859)경기도 파주시 탄현면 헤이리마을길 18-61"
2892,"W (더블유)","익산 교도소 세트장","(54505)전라북도 익산시 성당면 함낭로 207"
2893,"W (더블유)","씨네Q 전주영화의거리점","(54999)전라북도 전주시 완산구 전주객사4길 74-12"
2894,XX,"델라마노 시가바","(06146)서울특별시 강남구 봉은사로44길 59 지하1층"
2895,XX,성미산로29길,"(03979)서울특별시 마포구 성미산로29길 3"
2896,"시크릿 가든","창신6나길 17","(03096)서울특별시 종로구 창신6나길 17"
2897,"시크릿 가든","쌍대포소금구이 본점","(04309)서울특별시 용산구 청파로 291"
2898,"시크릿 가든",여의서로,"서울특별시 영등포구 여의도동"
2899,"시크릿 가든",주한앙골라대사관저,"(02824)서울특별시 성북구 선잠로2길 211"
2900,"시크릿 가든","투썸플레이스 한성대입구역점","(02860)서울특별시 성북구 동소문로 6"
2901,"시크릿 가든",반포대교,"서울특별시 서초구 반포동 반포대교"
2902,"시크릿 가든",씨에스호텔앤리조트,"(63547)제주특별자치도 서귀포시 중문관광로 196"
2904,"서른이지만 열일곱입니다",정자목어린이공원,"(13536)경기도 성남시 분당구 백현동 571"
2905,"서른이지만 열일곱입니다",동안육교,"경기도 성남시 분당구 삼평동 동안육교"
2906,"서른이지만 열일곱입니다",더라운지,"(13473)경기도 성남시 분당구 서판교로 162"
2907,"서른이지만 열일곱입니다","The Lounge","(13473)경기도 성남시 분당구 서판교로 162"
2908,"서른이지만 열일곱입니다","House 5275","(13474)경기도 성남시 분당구 서판교로132번길 27"
2909,"서른이지만 열일곱입니다",카페온더데스크,"(13572)경기도 성남시 분당구 서현로237번길 3"
2910,"서른이지만 열일곱입니다",오션문,"(13467)경기도 성남시 분당구 운중로 146번길 15-4"
2911,"서른이지만 열일곱입니다","탄천 지하보도","경기도 성남시 분당구 이매동 144"
2912,"서른이지만 열일곱입니다","너른들 어린이공원","경기도 성남시 분당구 판교동"
2913,"서른이지만 열일곱입니다","롤링핀 경기판교점","(13524)경기도 성남시 분당구 판교역로192번길 12"
2914,"서른이지만 열일곱입니다",리치투게더센터,"(13524)경기도 성남시 분당구 판교역로192번길 14"
2915,"우리, 사랑했을까",마쯔가제,"(06164)서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어 3층"
2916,"우리, 사랑했을까",서울신정고등학교,"(07736)서울특별시 강서구 등촌로13아길 20"
2917,"우리, 사랑했을까",가온문화공원,"(03923)서울특별시 마포구 상암동 1594"
2918,"우리, 사랑했을까",콜린,"(04048)서울특별시 마포구 어울마당로 45"
2919,"우리, 사랑했을까","La Retro","(04083)서울특별시 마포구 토정로 25"
2920,"우리, 사랑했을까","몽마르뜨언덕위 은하수다방","(04083)서울특별시 마포구 토정로 33-1"
2921,"우리, 사랑했을까",반포대교,"서울특별시 서초구 반포동 반포대교"
2922,"우리, 사랑했을까","경원재 앰배서더 인천","(22004)인천광역시 연수구 테크노파크로 200"
2923,"힘쎈여자 도봉순","대둔산 금강구름다리","전라북도 완주군 운주면 산북리"
2924,"총리와 나","덕수궁 돌담길","(04519)서울특별시 중구 세종대로 99"
2925,"최강 배달꾼",거진해수욕장,"(24713)강원도 고성군 거진읍 거진리 22-59"
2926,"최강 배달꾼",거탄진로209번길,"(24712)강원도 고성군 거진읍 거탄진로209번길 5-4"
2927,"최강 배달꾼",우리동네슈퍼,"(10445)경기도 고양시 일산동구 강송로88번길 7-1"
2928,"최강 배달꾼",포르마레아,"(13451)경기도 성남시 수정구 옛골로 16"
2929,"최강 배달꾼",신갈역,"경기도 용인시 기흥구 기흥로 136"
2930,"최강 배달꾼",하우정숯불구이,"(18455)경기도 화성시 노작로 149"
2931,"최강 배달꾼",동탄반송길,"경기도 화성시 동탄반송길"
2932,"힘쎈여자 도봉순",여의서로,"서울특별시 영등포구 여의도동"
2933,"힘쎈여자 도봉순",카페길,"(04336)서울특별시 용산구 두텁바위로 89"
2934,"힘쎈여자 도봉순",오산고등학교,"(04396)서울특별시 용산구 보광로7길 17"
2935,"힘쎈여자 도봉순","쌍대포소금구이 본점","(04309)서울특별시 용산구 청파로 291"
2936,"힘쎈여자 도봉순",낙산공원,"(03085)서울특별시 종로구 낙산길 41"
2937,"힘쎈여자 도봉순","이화동 마을박물관","(03098)서울특별시 종로구 낙산성곽서1길 14"
2938,"힘쎈여자 도봉순",탑골공원,"(03140)서울특별시 종로구 종로 99"
2939,"힘쎈여자 도봉순",라비두스,"(04622)서울특별시 중구 필동로5길 7"
2940,"힘쎈여자 도봉순",인천문학경기장,"인천광역시 남구 매소홀로 618"
2941,"힘쎈여자 도봉순",송도바다쉼터,"인천광역시 연수구 송도동 386-5"
2942,"우리, 사랑했을까",신세계센트럴시티,"(06546)서울특별시 서초구 신반포로 176"
2943,"우리, 사랑했을까","바 다빈치","(05543)서울특별시 송파구 올림픽로32길 11 혜성빌딩 지하1층"
2944,"우리, 사랑했을까",타임스퀘어,"(07305)서울특별시 영등포구 영중로 15"
2945,"A-Teen (에이틴)",봇들육교,"경기도 성남시 분당구 삼평동"
2946,"A-Teen (에이틴)",낙원중학교,"(13474)경기도 성남시 분당구 서판교로132번길 11"
2947,"A-Teen (에이틴)","판교 H스퀘어","(13494)경기도 성남시 분당구 판교역로 231"
2948,"A-Teen (에이틴)",미래에셋벤처타워,"(13494)경기도 성남시 분당구 판교역로241번길 20"
2949,빅이슈,국립교통재활병원,"(12564)경기도 양평군 양평읍 중앙로 260"
2950,"서른이지만 열일곱입니다","구둔역 폐역","(12542)경기도 양평군 지평면 구둔역길 3"
2951,"서른이지만 열일곱입니다",경희대국제캠퍼스,"(17104)경기도 용인시 기흥구 덕영대로 1732"
2952,"서른이지만 열일곱입니다",운정호수공원,"(10897)경기도 파주시 경의로 1151"
2953,"서른이지만 열일곱입니다",임진각평화누리,"(10808)경기도 파주시 문산읍 마정리 1355"
2954,"서른이지만 열일곱입니다",교하중앙공원,"(10885)경기도 파주시 숲속노을로 256"
2955,"서른이지만 열일곱입니다",홍원연수원,"(10939)경기도 파주시 조리읍 삼릉로 53"
2956,"서른이지만 열일곱입니다",화이트블럭,"(10859)경기도 파주시 탄현면 헤이리마을길 72"
2957,"서른이지만 열일곱입니다",미사리조정경기장,"(12900)경기도 하남시 미사대로 505"
2958,"서른이지만 열일곱입니다",엘빈에비뉴라운지,"(06134)서울특별시 강남구 강남대로92길 13"
2959,"서른이지만 열일곱입니다",영동대로128길,"(06079)서울특별시 강남구 영동대로128길 59"
2960,"서른이지만 열일곱입니다",파사주,"(04083)서울특별시 마포구 성지5길 8 1층"
2961,"우리, 사랑했을까",의외의조합,"(04603)서울특별시 중구 동호로17길 121"
